story	text	retweet_count	created_at	hashtags	media	favorite_count	id	user_favourites_count	user_followers_count	user_friends_count	user_listed_count	user_location	user_name	user_screen_name.1	user_statuses_count
	If the #MeToo movement makes you uncomfortable, good. We shouldn't be comfortable with this.	380	2017-10-19 03:43:06+00:00	MeToo		943	920857817174724608	28156	599	574	7	Little Rock, AR	AWFTIN	awftinlive	21948
	New investigation: a few months ago @HannahD15 and I started looking into what actually happened to the organisation set up in the wake of #MeToo in Australia that promised a “one-stop shop” for survivors. Dozens of interviews later, here’s what we found: https://t.co/U3aK6tW5Yh	380	2019-10-17 21:03:14+00:00	MeToo		781	1184937939064643584	40596	18315	2721	209		Gina Rushton	ginarush	18790
	✊🏽 https://t.co/CnE2ZlAvzt	373	2018-01-09 04:08:12+00:00			2951	950579936456093696	3284	5501758	883	13206	Chicago, IL	COMMON	common	14957
	"안희정 성폭력 사건의 재판을 지켜보며 우리가 생각해야 할 것에 대해 정리했습니다. 

1. 성폭력 재판은 #피해자다움 의 공방전이 아닙니다. 
2. 사법부는 #metoo 에 정의로운 판결로 응답해야 합니다. 
3. 언론은 성폭력 보도 가이드라인을 지켜주세요
4. 피해자의 곁에 서 주십시오 https://t.co/QOKMsoXEsQ"	373	2018-07-13 00:17:01+00:00	피해자다움 metoo	https://twitter.com/2018_AN_archive/status/1017563513789689856/photo/1	122	1017563513789689856	1214	2680	100	7		안희정 성폭력 사건 아카이브	2018_AN_archive	1399
	“May we teach our children that speaking out without the fear of retribution is our cultures new North Star.” - @LauraDern #WhyWeWearBlack #TimesUp @TIMESUPNOW	371	2018-01-08 02:25:25+00:00	WhyWeWearBlack TimesUp		1616	950191684356329472	8770	361841	672	3361		ashley judd	AshleyJudd	26249
	alla känner nån som blivit utsatt, men ingen känner nån eller är nån som utsätter. killar, vilka är ni? vrf e ni så fkn tysta? #metoo	369	2017-10-17 21:05:35+00:00	metoo		1031	920395390209478658	14658	178495	197	45	Stockholm, Sverige	johanna nordström	jonielol	46193
	Peking University installs new surveillance cameras to monitor bullitin boards where anonymous #metoo poster was found two days ago. https://t.co/TiyhIlheFT	367	2018-04-26 16:48:31+00:00	metoo	https://twitter.com/shawnwzhang/status/989546778193051648/photo/1	246	989546778193051648	1847	23949	1329	346	Vancouver, British Columbia	Shawn Zhang	shawnwzhang	9808
	@Alyssa_Milano @realDonaldTrump Hey @realDonaldTrump I was assaulted at the age of 5. I didn’t tell til I was 10. I wasn’t believed. I remember EVERY FUCKING DETAIL SO KINDLY FUCK OFF. #MeToo	365	2018-09-21 16:12:02+00:00	MeToo		2669	1043171002761367552	178889	413139	10723	2087	California 	tara strong	tarastrong	35164
	"当然NHKに対して
＃MeToo やるんだよね？
🤣🤣🤣🤣🤣🤣🤣
ああれ安倍政権への攻撃だけが目的だったから
やらないってかｗｗｗ

＜＃ＮＨＫ＞元紅白責任者がセクハラ　停職３カ月（毎日新聞）  https://t.co/y1VgzwbBo7 @YahooNewsTopics"	363	2018-09-28 13:33:28+00:00	MeToo ＮＨＫ		394	1045667812771950595	58757	16741	18318	0	シマエナガのふるさと	山西四郎🦐多様性というの名のゴキブリに蝕まれる日本人🦐	kiteruwkiteruw	42929
	"Friends, anyone in Congress who sits idly by and lets Trump torch America is not worthy of our trust and doesn't deserve to be in power. It doesn't matter what party they are. If they won't protect America from Trump, vote them out. 

#resist #trump #fridayfeeling #rt #usa #metoo"	362	2017-12-15 18:00:28+00:00	resist trump fridayfeeling rt usa metoo		488	941729687478337536	2568	38008	1907	424	United States	Dr. DaShanne Stokes	DaShanneStokes	59376
	"Johnny Depp - innocent
Cristiano Ronaldo - innocent
Theo Hernandez - innocent
Neymar - innocent

But the #MeToo gang have all suddenly gone blind after innocent men were accused and their careers were almost destroyed.

Most of y'all are just men haters and it shows"	358	2020-02-02 07:51:00+00:00	MeToo		1040	1223876456809451520	43739	7490	7413	3	Lagos, Nigeria	Highbee™	highbeebabs	26806
	"""God, I can't promise you I'll be perfect. I can't promise you that I won't get physical again. God, sometimes I just get so mad, I lose it."" 

How DARE you use the same backhanded apology abused people have to hear, and then turn around to try and be the face of #MeToo. https://t.co/80Jjb9ME9e"	356	2020-02-02 01:38:43+00:00	MeToo		412	1223782766946308096	51663	55461	1289	101	Malaysia	Shafiqah Othman	sfqomhz	138431
	"【New】セクハラ・性暴力の目撃者に「見ないふり、ありがとう」　
　　　　　　　⇓
カナダ州政府からのメッセージが痛烈 #MeToo #WhoWillYouHelp
https://t.co/kaMTGIaYT2"	356	2017-12-20 06:27:19+00:00	MeToo WhoWillYouHelp		275	943367188756475904	224	348455	117	8385	TOKYO	ハフポスト日本版 / 会話を生み出す国際メディア	HuffPostJapan	242745
	Last night was incredibly meaningful. I am proud to stand in solidarity with Emma and all others of the #TimesUp movement. Thank you to @Oprah for delivering one of the most inspirational speeches I have ever heard. Many voices united are hard to ignore! #goldenglobes https://t.co/A1cHlh6Sug	353	2018-01-08 15:06:23+00:00	TimesUp goldenglobes	https://twitter.com/BillieJeanKing/status/950383186525278208/photo/1	2635	950383186525278208	21113	521834	2276	2043	New York, NY	Billie Jean King	BillieJeanKing	9554
	"Brett Kavanaugh has no business serving on the highest court in the land.

Text COURT to 43700 to stop Mitch McConnell from confirming a man accused of sexual assault to our Supreme Court for the rest of his life. #BelieveSurvivors https://t.co/TrxbnrMUbn"	352	2018-09-24 22:48:44+00:00	BelieveSurvivors	https://twitter.com/dccc/status/1044357996996947969/photo/1	475	1044357996996947969	2488	229854	232	3966	Washington, DC	DCCC	dccc	19416
	I’m so proud to be a member and to stand with my Sisters.👊🏼 https://t.co/k78Wwbbsaj #TIMESUP https://t.co/ofMQOFPR6y	350	2018-01-01 20:12:27+00:00	TIMESUP		2294	947923494662295554	30403	692930	1309	3154	New York City 	Debra Messing✍🏻	DebraMessing	142035
	Ojalá así de rápidos fueran para ofrecer 200,000 pesos para cerrar páginas de packs y pornografía o para denunciar a sus amigos machitos que piden y pasan fotos de niñas. Váyanse a la verga👋🏽 #MeTooMerida #MeToo	350	2020-01-16 01:55:37+00:00	MeTooMerida MeToo		830	1217626428801536001	1549	668	465	2	México	Mariana🤠	Marianaperezr	12578
	Morani, partner of well-known film event management company Morani Brothers, accused by actress of rape. Company does most big Bollywood shows, is close to actor Shahrukh Khan. Will he have the courage to denounce Morani? #MeTooMovement	349	2018-10-11 14:24:30+00:00	MeTooMovement		502	1050391698411524096	1273	261459	46	754	Mumbai	Minhaz Merchant	MinhazMerchant	44663
	"どれだけ多くの人が傷つき自分を責め、色のない人生を送ることにのるか考えたことありますか？ないからそのようなことが言えるのだと思うのですが。
頭動かせってことです。少し考えれば分かるやろ。自分のツイートに責任をもて。自分の何気ない一言が他人を殺す可能性があることを知れ。
#MeToo"	346	2019-12-20 16:33:51+00:00	MeToo		1289	1208062971403849728	48615	36709	1422	623	#MeTooから#KuToo	石川優実@#KuToo署名中🇯🇵🌈🥺👞👠	ishikawa_yumi	73772
	BBCニュース - 日本の #MeToo：沈黙を破り始めた女性たち https://t.co/CxxWmyfaSf https://t.co/5b8GSjgE4x	346	2018-04-25 01:32:03+00:00	MeToo	https://twitter.com/bbcnewsjapan/status/988953754052345856/photo/1	312	988953754052345856	77	611120	123	10014	Tokyo	BBC News Japan	bbcnewsjapan	36365
	#MeToo @SusanSarandon ..? @HillaryClinton @MichelleObama Anyone have anything to say here..? No comment? https://t.co/6FarMFZxZs	343	2018-06-03 11:59:20+00:00	MeToo	https://twitter.com/mikopeled/status/1003244743432826881/photo/1	499	1003244743432826881	7747	30452	1319	460	Washington D.C.	Miko Peled	mikopeled	20433
	1.7 million people from 85 countries and counting...it’s more than a moment it’s a movement. #metoo	333	2017-10-24 14:05:50+00:00	metoo		1136	922826469570678785	13034	154992	1119	754	Harlem, NY	Tarana	TaranaBurke	10865
	Kavanaugh embodied the malignant manhood that @GOP has embraced under Trump. They excuse the boy that he was so that they can use the man he is now. As voices of #MeToo rise, these powerful white men somehow feel silenced. Kavanaugh is a retort. My latest. https://t.co/yyXwPG86vc	332	2018-09-30 19:09:30+00:00	MeToo		830	1046477153393504256	235851	312949	1291	4196	Los Angeles, CA	Jamil Smith	JamilSmith	93622
	"ऐसे कौन  प्रोटेसट करता है कोन्ग्रेसियो 🤣
ऐसी कोहनी मारुंगी की सारी अक्ल ठिकाने आ जायेगी हरामखोर कोन्ग्रेसियो😎 

पिद्दी के बच्चो अगर वाड्रा को पता चल गया ना तो तुम्हारी सात पुस्तो की जमीन पर कब्जा कर लेगा🤣
#Madeindelhi
#MeToo
https://t.co/OsL8yHitlf"	332	2018-10-10 15:05:02+00:00	Madeindelhi MeToo	https://twitter.com/yogiyatendra30/status/984663277618675713/video/1	394	1050039509092655104	8273	7282	3539	0	आप के घर के पास	दर्द की दवा ®️	videsh_2018	234812
	沈黙は雄弁。 初鹿明博代議士議員を警視庁が強制わいせつ容疑で書類送検していた件で、#metoo 運動の党派性が露わになるとは。	331	2019-12-18 05:32:23+00:00	metoo		415	1207171729291796481	10191	24450	1296	0	東京都千代田区麹町	山口貴士 aka無駄に感じが悪いヤマベン	otakulawyer	61523
TRUE	"I didn't report cuz I was afraid Dad would shoot the boy and go to jail and it  would be my fault. I wish @RAINN had been around then. 

Is there a Senator's aide who can compile the best of this hashtag into a doc to be read aloud in the Kavanaugh hearing?

#WhyIDidntReport https://t.co/hnGwJ8oRVb"	330	2018-09-21 15:29:41+00:00	WhyIDidntReport	https://twitter.com/halseanderson/status/1043160345139929089/photo/1	1056	1043160345139929089	198341	58119	1827	1685	Dreaming	Laurie Halse Anderson is on semi-hiatus to write	halseanderson	67348
	.@NSF will require institutions that receive grant funds to tell them if PIs, co-PIs or anyone on the grant is found to have committed sexual harassment. By me https://t.co/pycHwLFVuI #MeToo #TimesUp #WomenInSTEM	324	2018-02-08 15:10:28+00:00	MeToo TimesUp WomenInSTEM		432	961618239003529216	8645	23128	5942	1021	Boulder, CO	Alexandra Witze	alexwitze	19701
	"No puedo sacarme el relato de Thelma de la cabeza, su voz rota y el dolor en sus palabras. No puedo creer que las mujeres estemos viviendo todo esto, me duele, pero nos veo cada vez más fuertes a todas y sé que lo vamos a hacer caer💚
 #MiraComoNosPonemos #MeToo"	323	2018-12-11 22:51:08+00:00	MiraComoNosPonemos MeToo		503	1072624855072366592	71526	28482	778	76	camilizerlandia	maruma	latinascabello	78791
	Why don't the two of you attend Nassar's sentencing. 88 survivors will present impact statements. This should help you understand the magnitude of the situation and help you understand why posting such nonsense is devastating. #investigate #investigateUSAGymnastics #timesup https://t.co/t45DIVxHs2	322	2018-01-15 20:53:52+00:00	investigate investigateUSAGymnastics timesup		2147	953007349089865728	7751	5481	224	37		Lynn Raisman	LynnRaisman	2761
	what's with all these comeback pieces? i thought #metoo was a movement of ravening witches tearing blameless rich men limb from limb irreversibly https://t.co/Bh7OFT1EsB	321	2018-04-17 23:01:41+00:00	metoo		1440	986379197659713536	247705	146030	6845	1242	brooklyn/ankh-morpork	Talia Lavin	chick_in_kiev	215168
	सुहेल सेठ की हिमाकत और छिछारपन देखिए . ऐसे अंग्रेजीदां लोग अपने खुलेपन के नाम पर सरेआम छिछोरी हरकतें करने से बाज नहीं आते . इनके किस्से अभी आने बाकी हैं . जो आया है , वो सिर्फ ट्रेलर है ..#MeToo #MeTooControversy https://t.co/ro4DEuk1eI	320	2018-10-11 15:38:29+00:00	MeToo MeTooControversy		676	1050410317233172480	29703	897327	2155	391	Delhi	Ajit Anjum	ajitanjum	25358
	I don’t even want to post a clip of the @Oprah speech. I want everyone to carve out the time to watch it, in its entirety. It deserves to hold that much space. #timesup #metoo #goldenglobes	318	2018-01-08 03:45:03+00:00	timesup metoo goldenglobes		3032	950211723788775424	14367	495495	392	1287	Villa Villekulla	Uzo Aduba	UzoAduba	11764
	So ‘categorical denial’ is a valid defence for Jatin Das and @VinodDua7 but not for M J Akbar and Aloknath? https://t.co/kMemCIEdNw	317	2018-10-17 10:41:27+00:00			583	1052509893553311744	62986	519431	3083	677	Pune, Maharashtra	Shefali Vaidya.	ShefVaidya	121231
	#TimesUp @TIMESUPNOW https://t.co/FhQHSvkubx	315	2018-01-07 18:36:54+00:00	TimesUp	https://twitter.com/caitrionambalfe/status/950073776674193408/photo/1	1758	950073776674193408	21238	499916	896	1856	Los Angeles	Caitríona Balfe	caitrionambalfe	12994
	2018. https://t.co/KulG43zwLK	315	2018-10-05 02:02:25+00:00			1010	1048030617307422720	59770	1061096	1177	6725	Wakanda	deray	deray	270650
	"This may be the end of the Boy Scouts.

The organization is filing for bankruptcy after more than 12,000 boys reported experiencing sexual abuse. Last year, I reported on how #MeToo inspired hundreds more men to come forward with their stories

https://t.co/AhEajdeITG"	315	2020-02-18 14:36:52+00:00	MeToo		912	1229776801288925186	6505	10372	710	138	New York, NY	Eliana Dockterman	edockterman	5307
	@ElmStreetBrat's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.	315	2017-11-13 04:21:40+00:00			0	929927216573632513	11826	102	67	7			ElmStreetBrat	74135
	Ahh..but..hm. https://t.co/np2bMECqxR	311	2018-01-09 02:59:17+00:00			2306	950562594745495552	3413	1279927	452	2727		Phoebe Tonkin	1PhoebeJTonkin	9316
	"The refugee was the boyfriend of the mother. They met at an asylumhome in which the mother worked.

Luckily the mother got her wish. The refugee was not deported.

He was sentenced to 100 hours of community service for sexually assaulting the 12 year old daughter in Sweden. https://t.co/vTXPcMxPM1"	311	2018-01-24 04:15:42+00:00			259	956017641776406528	1203	158303	295	992	Møre og Romsdal, Norway	PeterSweden	PeterSweden7	25705
	#KavaNO https://t.co/JK82rVgST6	309	2018-09-26 17:07:52+00:00	KavaNO		1385	1044996991762206720	58791	3754908	6352	34494	Los Angeles	Alyssa Milano	Alyssa_Milano	72257
